"Col0","pAc","smiles","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumUnspecifiedStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","slogp_VSA1","slogp_VSA2","slogp_VSA3","slogp_VSA4","slogp_VSA5","slogp_VSA6","slogp_VSA7","slogp_VSA8","slogp_VSA10","slogp_VSA11","slogp_VSA12","smr_VSA1","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN16","MQN17","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN41","MQN42"
23,4.0,"C1=CC=C(C=C1)OC2=CC=CC(=C2)C3=C4C(=NC=NC4=NN3)N",3.394400000000001,88.04810000000002,131.51724992213838,89.71000000000001,303.325,303.1120100360001,6,3,3,2,5,0,6,23,36,0,0,4,4,0,0,2,0,0,2,0,0,0.0,12.100742038049624,7.089799203121794,4.999069271016406,3.481813156664381,2.427402100065401,7.089799203121794,4.999069271016406,3.481813156664381,2.427402100065401,-3.4099999999999997,13.266634174531035,5.415547230079499,2.4616878232369617,10.470530430962235,20.16532065849649,0.0,0.0,0.0,60.924623690919034,0.0,22.29078092177798,5.817862777835028,11.49902366656781,0.0,4.736862953800049,20.16532065849649,0.0,0.0,5.733667477162185,60.924623690919034,22.75640315311327,16.85126421306755,10.470530430962235,5.098681808301038,9.967957041894417,5.098681808301038,0.0,30.33183534230805,24.26546827384644,5.563451491696996,11.080152209313257,23.644206519167383,5.647177220767728,0.0,0.0,0.0,17,0,0,0,0,0,1,4,1,0,23,4,0,11,11,3,7,6,3,2,0,0,1,1,0,0,14,7,0,0,0,1,3,0,2,1
24,4.0,"C1CC2=CC=CC=C2CC1C3=C4C(=NC=NC4=NN3)N",2.2076,77.30410000000002,115.80054779062465,80.48,265.32,265.13274548,5,3,1,2,4,0,5,20,35,1,1,4,3,0,1,2,0,0,1,0,1,0.26666666666666666,11.004413014386898,6.839128870987766,5.303231118056288,4.16326586363306,3.1412665262526827,6.839128870987766,5.303231118056288,4.16326586363306,3.1412665262526827,-2.4300000000000006,11.401137803518536,4.298420077410458,1.663881710351788,5.733667477162185,20.16532065849649,12.841643245852019,0.0,29.159558647329856,30.59278834861098,0.0,11.033401435232523,5.817862777835028,0.0,0.0,0.0,20.16532065849649,0.0,25.180370914939424,5.733667477162185,47.413619326853436,0.0,16.85126421306755,5.733667477162185,5.098681808301038,9.967957041894417,5.098681808301038,0.0,24.26546827384644,30.38936785217202,5.917906046161393,11.080152209313257,12.14518285259957,5.647177220767728,0.0,0.0,0.0,15,0,0,0,0,0,1,4,0,0,20,2,0,13,8,1,5,5,3,2,0,0,1,0,0,0,12,7,0,0,0,1,3,0,4,2
25,4.0,"CN1C2=C(C(=N1)C3=CC=C(C=C3)OCC4=CC=CC=C4)C(=NC=N2)N",3.1915000000000004,96.92640000000002,144.45710563752692,78.85,331.379,331.14331016400007,6,2,4,1,6,0,6,25,42,0,0,4,4,0,0,2,0,0,2,0,0,0.10526315789473684,13.75506241473613,7.925117178577906,5.72838083711963,4.0259961136143625,2.761340497029746,7.925117178577906,5.72838083711963,4.0259961136143625,2.761340497029746,-3.4099999999999997,15.137295119421712,6.238342898078794,2.8935228051307265,10.470530430962235,19.74844178534064,13.654553947190108,0.0,5.563451491696996,60.924623690919034,0.0,22.29078092177798,5.817862777835028,5.749511833283905,0.0,4.736862953800049,19.74844178534064,7.04767198267719,6.606881964512918,5.733667477162185,66.48807518261603,17.00689131982936,16.85126421306755,10.470530430962235,0.0,14.6497599770396,5.098681808301038,0.0,30.33183534230805,29.828919765543436,12.611123474374185,5.386224214464796,30.195504645244853,5.647177220767728,0.0,0.0,0.0,19,0,0,0,0,0,1,4,1,0,25,6,0,11,11,4,7,6,2,1,0,0,2,2,0,0,13,8,0,0,0,1,3,0,2,1
26,4.0,"C1=CC=C(C=C1)C2=CC=C(C=C2)C3=C4C(=NC=NC4=NN3)N",3.269100000000001,86.96810000000002,126.40370469263149,80.48,287.32599999999996,287.11709541600004,5,3,2,2,4,0,5,22,35,0,0,4,4,0,0,2,0,0,2,0,0,0.0,11.692493747585761,6.931550912657931,4.999498623105086,3.660892402289351,2.547637129369705,6.931550912657931,4.999498623105086,3.660892402289351,2.547637129369705,-3.21,12.524610126576412,4.9624516059256045,1.9965200185374885,5.733667477162185,20.16532065849649,0.0,0.0,0.0,60.924623690919034,0.0,33.41768390517198,5.817862777835028,0.0,0.0,0.0,20.16532065849649,0.0,0.0,5.733667477162185,60.924623690919034,22.38428246993945,16.85126421306755,5.733667477162185,5.098681808301038,9.967957041894417,5.098681808301038,0.0,54.59730361615449,11.126902983393991,5.563451491696996,11.080152209313257,12.14518285259957,5.647177220767728,0.0,0.0,0.0,17,0,0,0,0,0,1,4,0,0,22,3,0,11,11,2,5,5,3,2,0,0,1,0,0,0,14,7,0,0,0,1,3,0,2,1
27,4.0,"CC(C)N1C2=C(C(=N1)C3=CC(=CC=C3)O)C(=NC=N2)NC",2.8215000000000003,82.35550000000002,122.02055566954058,75.86,283.33500000000004,283.143310164,6,2,3,2,6,0,6,21,38,0,0,3,3,0,0,2,0,0,1,0,0,0.26666666666666666,12.200169592637547,6.818698401416551,5.108135232266401,3.334342672656154,2.378014925049213,6.818698401416551,5.108135232266401,3.334342672656154,2.378014925049213,-2.6300000000000003,13.357547745211379,5.046701214057467,2.1815677717017343,5.316788604006331,31.902641162858536,0.0,0.0,19.88931522852921,30.59278834861098,0.0,22.29078092177798,5.817862777835028,5.749511833283905,0.0,5.106527394840706,19.74844178534064,0.0,19.88931522852921,12.36446058668352,30.59278834861098,17.00689131982936,16.85126421306755,10.423315998847038,0.0,14.6497599770396,5.098681808301038,0.0,12.13273413692322,25.980208536304467,18.652964303522147,5.386224214464796,23.588622680731937,5.647177220767728,0.0,0.0,0.0,15,0,0,0,0,0,1,4,1,0,21,7,0,8,8,3,7,6,2,2,0,0,4,1,1,0,8,7,0,0,0,1,2,0,2,1
28,4.09,"C1=CC(=CC(=C1)N)C2=C3C(=NC=NC3=NN2)N",1.1842999999999997,65.94449999999999,96.68650118358018,106.49999999999999,226.24300000000002,226.09669431999998,6,5,1,3,5,0,6,17,27,0,0,3,3,0,0,2,0,0,1,0,0,0.0,8.883092670827256,5.059542444729782,3.681585741753117,2.555497162454354,1.781866814759811,5.059542444729782,3.681585741753117,2.555497162454354,1.781866814759811,-2.6300000000000003,9.5856644845134,3.4447661757453174,1.4631648936012616,11.46733495432437,20.16532065849649,0.0,0.0,0.0,30.59278834861098,0.0,22.29078092177798,11.50524905251859,0.0,0.0,0.0,20.16532065849649,0.0,0.0,11.46733495432437,30.59278834861098,11.257379486545457,22.538650487751113,11.46733495432437,5.098681808301038,9.967957041894417,5.098681808301038,0.0,12.13273413692322,12.13273413692322,11.250837766380558,11.080152209313257,12.14518285259957,5.647177220767728,0.0,0.0,0.0,11,0,0,0,0,0,2,4,0,0,17,3,0,8,8,1,6,6,5,3,0,0,2,0,0,0,9,6,0,0,0,1,2,0,2,1
29,4.1,"C1=CC=NC(=C1)C2=CC3=C(C=C2)N=C(S3)N",2.9405,67.2634,96.58971178661342,51.8,227.29199999999997,227.051718288,3,2,1,1,4,0,4,16,25,0,0,3,3,0,0,2,0,0,1,0,0,0.0,9.237974215908514,5.719148295290899,4.5118119201650595,3.212965970685026,2.4087380625441672,4.902651714363173,3.449584923075109,2.3656380985254453,1.6352846692839544,-1.94,9.297808405279705,3.5720636312827736,1.5291660906813103,5.733667477162185,9.967957041894417,0.0,0.0,0.0,42.595045982382736,0.0,21.47400012063082,5.131558479839333,0.0,11.336785877934737,0.0,9.967957041894417,0.0,0.0,5.733667477162185,42.595045982382736,11.257379486545457,26.68496499185943,5.733667477162185,4.9839785209472085,4.9839785209472085,0.0,0.0,23.469520014857956,24.26546827384644,11.760295063310071,15.910548628933823,0.0,5.131558479839333,0.0,0.0,0.0,12,0,0,0,0,1,1,2,0,0,16,2,0,8,8,1,3,3,2,1,0,0,1,0,0,0,10,5,0,0,0,1,2,0,2,1
30,4.12,"CN1C=NC2=C1C(=O)N(C(=O)N2C)C",-1.0293,51.19600000000001,79.02895701814933,61.82,194.194,194.08037556,6,0,0,0,6,0,6,14,24,0,0,2,2,0,0,2,0,0,0,0,0,0.375,8.182701232117184,4.107927642957933,3.233448965575619,2.3165128954882377,1.471179885323762,4.107927642957933,3.233448965575619,2.3165128954882377,1.471179885323762,-1.85,8.73523326923911,2.5679479011227926,0.8757741627139433,11.24901029325548,18.685277464321274,21.143015948031568,0.0,0.0,15.916394442908185,0.0,11.16387793838399,0.0,0.0,0.0,0.0,18.685277464321274,21.143015948031568,0.0,0.0,27.165404736163666,0.0,11.16387793838399,4.567099647791355,13.928736479654532,9.77851570501903,0.0,0.0,0.0,0.0,21.143015948031568,6.3273200747645415,0.0,11.16387793838399,0.0,5.559266895052007,5.689743398203474,8,0,0,0,0,0,0,4,2,0,14,3,2,5,5,0,8,6,0,0,0,0,5,0,0,0,2,7,0,0,0,1,1,0,2,1
31,4.12,"CN1C2=C(C(=O)N(C1=O)C)NC=N2",-1.0397000000000005,46.575700000000005,72.4540434171574,72.68,180.167,180.064725496,6,1,0,1,5,0,6,13,21,0,0,2,2,0,0,2,0,0,0,0,0,0.2857142857142857,7.2354876366172265,3.7175834945556483,2.8069039937879805,2.029396145521518,1.2689232855293,3.7175834945556483,2.8069039937879805,2.029396145521518,1.2689232855293,-1.8499999999999999,7.781340073498282,2.317238170551303,0.8507940839640471,11.24901029325548,19.102156337477126,14.09534396535438,0.0,0.0,15.916394442908185,0.0,11.16387793838399,0.0,0.0,0.0,0.0,19.102156337477126,14.09534396535438,0.0,0.0,27.165404736163666,0.0,11.16387793838399,4.9839785209472085,13.928736479654532,9.77851570501903,0.0,0.0,0.0,0.0,14.09534396535438,6.3273200747645415,5.516700717616262,5.647177220767728,0.0,5.559266895052007,5.689743398203474,7,0,0,0,0,0,0,4,2,0,13,2,2,5,5,0,8,6,1,1,0,0,4,0,0,0,3,6,0,0,0,1,1,0,2,1
32,4.14,"CC(C)N1C2=C(C(=N1)C3=CC4=NC=CN4C=C3)C(=NC=N2)N",2.304099999999999,84.30640000000002,125.98921669251149,86.92,293.33400000000006,293.13889348000004,7,2,2,1,7,0,7,22,37,0,0,4,4,0,0,4,0,0,0,0,0,0.2,12.302083726516758,7.066901868408014,5.452568551119877,3.6786219084887057,2.6150375842143676,7.066901868408014,5.452568551119877,3.6786219084887057,2.6150375842143676,-2.9600000000000004,12.756068128892855,4.520605522499968,1.750828938767451,5.733667477162185,29.13311491254964,0.0,0.0,19.88931522852921,37.05058492652699,0.0,27.937958142545707,5.817862777835028,0.0,0.0,0.0,29.13311491254964,0.0,19.88931522852921,5.733667477162185,37.05058492652699,11.257379486545457,22.49844143383528,10.134362083423978,0.0,19.63373849798681,5.098681808301038,0.0,0.0,25.980208536304467,30.195823035684185,5.386224214464796,23.486288068215757,5.647177220767728,0.0,0.0,0.0,15,0,0,0,0,0,1,6,0,0,22,5,0,10,10,2,7,7,2,1,0,0,3,0,1,0,10,8,0,0,0,2,2,0,4,2
33,4.15,"COC1=CC=CC(=C1)C2=NC3=C(C4CCCN4C(=S)N3C5=CC=CC=C5)C(=N2)N6CCOCC6",4.562300000000004,136.9119999999999,204.48218689372518,53.96000000000001,473.6020000000002,473.18854610400007,7,0,4,0,6,0,8,34,61,1,1,6,3,2,3,1,2,3,2,0,0,0.34615384615384615,20.000559590021194,12.200412740756251,9.109581310136116,7.210259419107463,5.557058533428812,11.792164450292388,8.744432938466007,6.7931765330598815,5.146653582747722,-3.2299999999999995,21.313132517577856,8.848799811640353,3.5757729149724238,14.536682415501005,59.93813434551074,4.736862953800049,0.0,24.446935566696975,54.59730361615449,0.0,11.387855989696924,17.323111830353618,5.749511833283905,12.217873443046695,9.473725907600098,14.867866772744893,0.0,18.88348407499998,49.75765014974205,60.160755107851486,17.137367822980828,34.65342215812507,19.273545369301054,4.899909730850478,9.967957041894417,0.0,0.0,30.33183534230805,49.324984962745155,30.885106984118284,31.928853791148327,11.567374611118932,16.75470416055971,0.0,0.0,0.0,26,0,0,0,0,1,0,5,1,1,34,5,1,24,9,4,9,7,0,0,0,0,2,1,0,0,19,12,0,0,0,1,5,0,4,2
34,4.18,"C1=CN=CC=C1C2=CNC(=O)C(=C2)C",1.7453199999999998,55.03070000000002,81.45425750189438,45.75,186.21399999999997,186.07931294,3,1,1,1,2,0,3,14,24,0,0,2,2,0,0,2,0,0,0,0,0,0.09090909090909091,7.819563501101577,4.369239398961799,3.136380080372622,2.102584020064652,1.3086316035605523,4.369239398961799,3.136380080372622,2.102584020064652,1.3086316035605523,-1.9,8.687378357904551,3.4562772809132802,1.5674012855831037,5.559266895052008,9.967957041894417,0.0,6.923737199690624,5.563451491696996,41.58416910429588,0.0,11.126902983393991,0.0,0.0,0.0,0.0,9.967957041894417,0.0,6.923737199690624,0.0,52.70688749104488,11.126902983393991,0.0,4.9839785209472085,9.77851570501903,0.0,0.0,0.0,0.0,36.249741388469445,24.153982206536224,0.0,0.0,0.0,0.0,5.559266895052008,0.0,11,0,0,0,0,0,0,2,1,0,14,2,1,6,6,1,4,3,1,1,0,0,2,0,0,0,8,4,0,0,0,0,2,0,0,0
35,4.2,"CN(C)C(=O)C1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N",2.6422999999999996,85.28090000000002,125.6058939000504,72.11,298.37100000000004,298.088832068,5,2,2,1,5,1,6,21,35,0,0,3,3,0,0,2,0,0,1,0,0,0.13333333333333333,12.51608583268271,7.2019900317956855,5.928528210415447,3.974421713904329,2.8156887568468725,6.385493450867959,4.866301213325497,3.1270938417447485,2.042235363586661,-2.4699999999999993,13.510186765284027,5.138945532517618,2.5737811750291857,5.733667477162185,34.87039046745078,0.0,0.0,10.488465178920283,36.52867891392113,0.0,21.343523617479356,5.131558479839333,0.0,11.336785877934737,4.794537184071822,14.867866772744893,0.0,0.0,19.829011442516563,42.222606908769585,11.126902983393991,32.59214472121094,10.633577208012664,9.77851570501903,4.9839785209472085,0.0,0.0,23.469520014857956,23.762552697081826,25.85563902866445,10.216620634085363,5.693927994848461,5.131558479839333,0.0,5.907179729351506,0.0,15,0,0,0,0,1,2,2,1,0,21,6,1,8,8,2,6,5,2,1,0,0,4,0,2,0,9,6,0,0,0,1,2,0,2,1
36,4.2,"CNCC1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N",2.6599000000000004,80.02710000000003,114.86945819901467,63.83,270.361,270.093917448,4,3,3,2,5,0,5,19,33,0,0,3,3,0,0,2,0,0,1,0,0,0.14285714285714285,11.367730727905435,6.836938679000406,5.365375602964914,3.7682727730868355,2.7763967035324884,6.02044209807268,4.303148605874964,2.920944900927255,2.0029433102722765,-1.9799999999999995,12.074344256585297,4.950301922911504,2.427007520345443,11.050456081168516,17.015629024571606,6.544756405912575,0.0,5.693927994848461,36.52867891392113,0.0,21.343523617479356,5.131558479839333,0.0,11.336785877934737,0.0,15.284745645900749,0.0,6.544756405912575,12.781339459839375,42.222606908769585,11.126902983393991,26.68496499185943,11.050456081168516,4.9839785209472085,4.9839785209472085,0.0,0.0,23.469520014857956,30.810224679759013,18.305051469222647,15.910548628933823,0.0,5.131558479839333,0.0,0.0,0.0,14,0,0,0,0,1,2,2,0,0,19,5,0,8,8,3,4,4,3,2,0,0,2,2,0,0,9,6,0,0,0,1,2,0,2,1
37,4.24,"COC1=CC=C(C=C1)C2=NC3=C(C4CCCN4C(=S)N3C5=CC=CC=C5)C(=N2)N6CCOCC6",4.562300000000004,136.9119999999999,204.48218689372518,53.96000000000001,473.6020000000002,473.18854610400007,7,0,4,0,6,0,8,34,61,1,1,6,3,2,3,1,2,3,2,0,0,0.34615384615384615,20.000559590021194,12.200412740756251,9.106126986442167,7.230539785437192,5.534988569377941,11.792164450292388,8.740978614772057,6.813456899389609,5.1245836186968505,-3.2299999999999995,21.313132517577856,8.848799811640353,3.5757729149724238,14.536682415501005,59.93813434551074,4.736862953800049,0.0,24.446935566696975,54.59730361615449,0.0,11.387855989696924,17.323111830353618,5.749511833283905,12.217873443046695,9.473725907600098,14.867866772744893,0.0,18.88348407499998,49.75765014974205,60.160755107851486,17.137367822980828,34.65342215812507,19.273545369301054,4.899909730850478,9.967957041894417,0.0,0.0,18.19910120538483,61.45771909966838,30.885106984118284,31.928853791148327,11.567374611118932,16.75470416055971,0.0,0.0,0.0,26,0,0,0,0,1,0,5,1,1,34,5,1,24,9,4,9,7,0,0,0,0,2,1,0,0,19,12,0,0,0,1,5,0,4,2
38,4.3,"C1=CN=C(N=C1)C2=CC3=C(C=C2)N=C(S3)N",2.3354999999999997,65.05840000000002,95.80935976755991,64.69,228.28,228.046967256,4,2,1,1,5,0,5,16,24,0,0,3,3,0,0,2,0,0,1,0,0,0.0,9.107837542218846,5.5789455148598925,4.369232193846086,3.0762797331896676,2.3031451321740435,4.762448933932167,3.307005196756136,2.2289518610300867,1.5296917389138307,-2.01,9.232920352424768,3.533211007074014,1.5078960913496646,5.733667477162185,14.951935562841626,0.0,0.0,0.0,36.65915541707259,0.0,21.604476623782283,5.131558479839333,0.0,11.336785877934737,0.0,14.951935562841626,0.0,0.0,5.733667477162185,36.65915541707259,11.387855989696924,26.68496499185943,5.733667477162185,0.0,14.951935562841626,0.0,0.0,11.336785877934737,24.26546827384644,17.957138634923147,10.216620634085363,0.0,10.95596297783926,0.0,0.0,0.0,11,0,0,0,0,1,1,3,0,0,16,2,0,8,8,1,4,4,2,1,0,0,1,0,0,0,10,5,0,0,0,1,2,0,2,1
39,4.32,"CC1=CC2=C(C=C1)OCCN3C2=NC4=C3C=CC(=C4)Br",4.166620000000002,83.10100000000004,124.87902977066115,27.05,329.197,328.021125136,3,0,0,0,3,0,4,20,33,0,0,4,3,0,1,1,0,1,2,0,0,0.1875,12.644951671098562,7.411502486330635,5.983835421406132,4.1519578854597805,3.075222393094669,6.618504216773283,5.068159892614442,3.658706246742741,2.7262209373505844,-1.8099999999999996,11.970782470828999,4.348381314116123,1.750920679248683,4.736862953800049,16.157960133251482,6.544756405912575,6.923737199690624,5.563451491696996,40.87092192660207,0.0,22.421257424929443,0.0,5.749511833283905,15.929943897949348,4.736862953800049,9.551078168738563,0.0,13.4684936056032,6.606881964512918,46.434373418299074,17.137367822980828,26.96334533318187,9.303962601591405,0.0,4.9839785209472085,0.0,0.0,27.559762458107954,37.255572541998674,4.472719515832414,23.141609332842094,18.180798295796748,0.0,0.0,0.0,0.0,16,0,0,1,0,0,0,2,0,1,20,2,0,13,8,0,4,3,0,0,0,0,2,0,0,0,10,8,0,0,0,1,2,1,6,3
40,4.33,"CC1=CC2=NC3=C(C=C2C=C1)C(=NN3C)OC(=O)COC4=CC=CC=C4",3.414320000000001,98.32400000000001,149.5270888435827,66.24,347.374,347.126991404,6,0,4,0,6,0,6,26,43,0,0,4,4,0,0,2,0,0,2,0,0,0.15,14.469644861784646,8.226433636040857,6.060250514194207,4.041193980177174,2.7801390010114604,8.226433636040857,6.060250514194207,4.041193980177174,2.7801390010114604,-3.4099999999999997,16.07981114857018,6.477697812914164,3.0874210424912496,9.473725907600098,27.3406505168582,11.842209166749011,6.923737199690624,5.563451491696996,54.59730361615449,0.0,21.936326367313583,0.0,11.629500169719275,0.0,14.268263091671919,14.76446326439343,7.04767198267719,6.923737199690624,6.606881964512918,60.160755107851486,11.629500169719275,27.90563165526543,9.473725907600098,0.0,14.460318640164214,0.0,5.098681808301038,30.33183534230805,36.75265696523406,12.433896197141985,10.902924932081056,5.749511833283905,12.254059185280646,0.0,5.879988336435371,5.969305287951849,20,0,0,0,0,0,0,3,3,0,26,7,1,11,10,4,9,6,0,0,0,0,3,3,1,0,11,8,0,0,0,1,3,0,4,2
41,4.37,"C1=CN=CC=C1C2=NC3=NC(=NN3C=C2)N",0.7684999999999997,58.42540000000001,90.79359390997686,81.99,212.216,212.08104425599998,6,2,1,1,6,0,6,16,24,0,0,3,3,0,0,3,0,0,0,0,0,0.0,8.277519861827173,4.72093799412061,3.263242192516047,2.199798787988442,1.477030879153036,4.72093799412061,3.263242192516047,2.199798787988442,1.477030879153036,-2.5,8.779916753381894,3.265432098765432,1.3629400698736898,5.733667477162185,24.566015264758285,0.0,0.0,0.0,36.78963192022406,0.0,17.03503321046465,5.948339280986494,0.0,0.0,0.0,24.566015264758285,0.0,0.0,5.733667477162185,36.78963192022406,11.257379486545457,11.725993004905689,5.733667477162185,4.9839785209472085,9.499376414562832,4.9839785209472085,5.098681808301038,0.0,18.19910120538483,24.153982206536224,5.693927994848461,0.0,0.0,5.948339280986494,5.777653723919194,0.0,10,0,0,0,0,0,1,5,0,0,16,2,0,8,8,1,6,6,2,1,0,0,1,0,0,0,10,5,0,0,0,1,2,0,2,1
42,4.37,"C1COC2=C(C=C(C=C2)Cl)C3=NC4=C(N31)C=CC(=C4)F",3.888200000000002,75.63200000000003,119.1153416804311,27.05,288.70899999999995,288.04656884,3,0,0,0,3,0,5,20,30,0,0,4,3,0,1,1,0,1,2,0,0,0.13333333333333333,11.19284855101154,6.685450926287124,5.145463294132793,3.7003476669602757,2.7567045726491455,6.307486453277896,4.709027513660809,3.465250564172537,2.584601548696279,-2.07,11.731559540606883,4.213962559423512,1.6832262695497069,4.736862953800049,16.157960133251482,6.544756405912575,5.817220841045895,0.0,36.39820241076966,5.022633313741326,22.421257424929443,4.39041504767482,5.749511833283905,11.600939890232516,9.127278001474869,9.551078168738563,0.0,6.544756405912575,6.606881964512918,47.23805656555688,17.137367822980828,22.634341325465037,9.303962601591405,0.0,9.374393568622029,0.0,0.0,11.600939890232516,30.33183534230805,11.089000382202936,23.141609332842094,23.998019136842643,0.0,0.0,0.0,0.0,15,1,1,0,0,0,0,2,0,1,20,2,0,13,8,0,4,3,0,0,0,0,2,0,0,0,10,8,0,0,0,1,2,1,6,3
43,4.39,"C1=CNC2=NC=C(C=C21)C3=CC=NC=C3",2.6249000000000002,59.32470000000002,86.8186182402035,41.57,195.225,195.079647288,3,1,1,1,2,0,3,15,24,0,0,3,3,0,0,3,0,0,0,0,0,0.0,8.013229344516924,4.768929409155153,3.3753864880430164,2.413773167477281,1.642046896311519,4.768929409155153,3.3753864880430164,2.413773167477281,1.642046896311519,-2.1599999999999997,8.173359972682558,3.2034270430775007,1.3783242183667699,0.0,14.951935562841626,0.0,0.0,0.0,49.052842560298735,0.0,22.160304418626513,0.0,0.0,0.0,0.0,14.951935562841626,0.0,0.0,0.0,49.052842560298735,11.126902983393991,11.033401435232523,4.9839785209472085,4.9839785209472085,4.9839785209472085,0.0,0.0,0.0,29.828919765543436,35.7370499926141,0.0,5.647177220767728,0.0,0.0,0.0,0.0,12,0,0,0,0,0,0,3,0,0,15,1,0,8,8,1,3,3,1,1,0,0,0,0,0,0,11,4,0,0,0,1,2,0,2,1
44,4.4,"CC(=O)NC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N",4.208000000000001,102.86630000000001,149.0434404095427,84.22,351.43100000000004,351.1041477840001,5,4,4,3,4,2,6,25,42,0,0,3,3,0,0,1,0,0,2,0,0,0.05263157894736842,14.392094413405204,8.531145519961001,6.439685883210225,4.493581135336542,3.087228285506882,7.651492708706106,5.4919916902113535,3.574644614015729,2.3633000927729007,-3.1199999999999988,16.72783212545138,7.189131889898232,4.047854756070396,16.367244685174846,11.814359458703011,4.794537184071822,0.0,17.28172587545944,59.9773663866204,0.0,10.440598685398296,17.062158824050687,0.0,11.336785877934737,9.589074368143644,0.0,0.0,6.923737199690624,16.367244685174846,65.5408178783174,10.440598685398296,40.21330416068844,16.367244685174846,9.589074368143644,0.0,0.0,11.336785877934737,12.13273413692322,53.40808374139418,23.05172215977248,11.374772549367124,0.0,0.0,5.907179729351506,5.907179729351506,0.0,19,0,0,0,0,1,3,0,2,0,25,8,2,9,8,4,7,5,4,3,0,0,4,2,2,0,11,6,0,0,0,1,2,0,0,0
45,4.4,"C1COC2=C(C=C(C=C2)Br)C3=NC4=C(N31)C=CC(=C4)Br",4.620700000000003,86.06400000000002,132.38163526190593,27.05,394.066,391.91598714,3,0,0,0,3,0,5,20,30,0,0,4,3,0,1,1,0,1,2,0,0,0.13333333333333333,13.608912683222494,7.893482992392601,6.540378571244187,4.4517538416066165,3.2946882648978435,6.307486453277896,4.709027513660809,3.465250564172537,2.584601548696279,-1.3299999999999996,12.413652799288913,4.600547088156238,1.8793081232818374,4.736862953800049,16.157960133251482,6.544756405912575,0.0,0.0,45.34364144243449,0.0,22.421257424929443,0.0,5.749511833283905,31.859887795898697,4.736862953800049,9.551078168738563,0.0,6.544756405912575,6.606881964512918,45.34364144243449,17.137367822980828,42.89328923113122,9.303962601591405,0.0,4.9839785209472085,0.0,0.0,31.859887795898697,36.39820241076966,8.945439031664828,23.141609332842094,18.180798295796748,0.0,0.0,0.0,0.0,15,0,0,2,0,0,0,2,0,1,20,2,0,13,8,0,4,3,0,0,0,0,2,0,0,0,10,8,0,0,0,1,2,1,6,3
