"target_id","pAc","smiles"
"Q05397",6.63,"CN(C)CCNC(=O)CCC1=CC(=CC=C1)N2C=CC3=CN=C(N=C32)NC4=CC(=C(C(=C4)OC)OC)OC"
"Q05397",6.633333333333333,"CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)OCC5=CC=CC=C5C#N"
"Q05397",6.64,"CNC(=O)C1=CC=CC=C1NC2=NC(=NC3=NC=CN32)NC4=CC(=C(C(=C4)OC)OC)OC"
"Q05397",6.64,"CC(=O)C1=CN=C(N=C1OC2=CC=CC3=C2C(=O)CC3)NC4=CC=C(C=C4)OC"
"Q05397",6.643333333333333,"CN(C)C(=O)CN1CCC(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=C(C=C(C=C5)Cl)OC"
"Q05397",6.645,"CC1=NC=C(C=C1)NC2=NN3C=CC=C(C3=N2)NCC4=CC=CC=C4OC"
"Q05397",6.6466666666666665,"CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=CC=C5OC"
"Q05397",6.6466666666666665,"COC1=CC=CC=C1C2=CC=CN3C2=NC(=N3)NC4=CC=C(C=C4)N5CCOCC5"
"Q05397",6.65,"CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OCC4CCCCC4)C(F)(F)F)OC"
"Q05397",6.65,"CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC=C4C5=CN=CS5)C(F)(F)F)OC"
"Q05397",6.653333333333332,"CC(C)(C)OC(=O)N1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)S(=O)(=O)C"
"Q05397",6.653333333333334,"CS(=O)(=O)CCN1CCC2=C(CC1)C=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=C6C(=CC=C5)OC(O6)(F)F"
"Q05397",6.656666666666666,"CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)NC5=CC=CC=C5S(=O)(=O)C"
"Q05397",6.66,"CNC(=O)C1=CC=CC=C1NC2=NC3=NC=CN3C(=N2)NC4=CC=C(C=C4)CN"
"Q05397",6.66,"CC1=CC(=CC=C1)N2C=CC3=CN=C(N=C32)NC4=CC(=C(C(=C4)OC)OC)OC"
"Q05397",6.663333333333333,"COC1=NC=C(C=C1)C2=CC=CN3C2=NC(=N3)NC4=CC=C(C=C4)N5CCOCC5"
"Q05397",6.663333333333333,"CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=CC(=CC=C5)N(C)S(=O)(=O)C"
"Q05397",6.665,"COC1=NC=C(C=C1)C2=CC=C3N2N=C(N=C3)NC4=CC=C(C=C4)C5CCN(CC5)CC(=O)N"
"Q05397",6.669999999999999,"COC1=C(C=C(C=C1)C(F)(F)F)C2=CC=CN3C2=NC(=N3)NC4=CC=CC(=C4)C5CCNCC5"
"Q05397",6.67,"C1CN(CCC1C2=CC=C(C=C2)NC3=NN4C(=CC=C4C5=CC(=CC=C5)CO)C=N3)CC(=O)N"
"Q05397",6.676666666666666,"CN(C)C(=O)CN1CCC(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=C(C=C(C=C5)C(F)F)OC"
"Q05397",6.679999999999999,"CN(C)C(=O)CN1CCC(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=C(C(=CC=C5)OC)OC"
"Q05397",6.68,"CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)NCC5=CC=CC=C5OC"
"Q05397",6.6850000000000005,"COC1=CC(=CC(=C1OC)OC)NC2=NC=C3C=CN(C3=N2)C4=CC=CC=N4"
"Q05397",6.69,"CS(=O)(=O)N1CC2=CC=CC(=C2C1)C3=CC=C4N3N=C(N=C4)NC5=CC=C(C=C5)C6CCN(CC6)CC(=O)N"
"Q05397",6.695,"CCOC1=C(C=C(C=C1)Cl)C2=CC=CN3C2=NC(=N3)NC4=CC5=C(CCNCC5)C=C4"
"Q05397",6.7,"CC1=C(C=C(C=C1)OC)NC2=NC=C3C=CN(C3=N2)C4=CC=CC=N4"
"Q05397",6.7,"COC1=CC(=CC(=C1OC)OC)NC2=NC=C3CCCN(C3=N2)C4=CC=CC=N4"
"Q05397",6.7,"COC1=CC(=CC(=C1OC)OC)NC2=NC=C3CCC(N(C3=N2)C4=CC=CC=N4)O"
"Q05397",6.7,"CCOC(=O)CC1=CN=C(N=C1NC2=CC=CC=N2)NC3=CC(=C(C(=C3)OC)OC)OC"
"Q05397",6.71,"COC1=CC=C(C=C1)NC2=NC=C(C(=N2)OC3=CC=CC4=C3C(=O)CC4)F"
"Q05397",6.71,"CS(=O)(=O)C1=CC=C(C=C1)C2=CC=CN3C2=NC(=N3)NC4=CC=CC(=C4)C5CCNCC5"
"Q05397",6.71,"COC1=CC=CC=C1C2=CC=C3N2N=C(N=C3)NC4=CC=C(C=C4)C5CCN(CC5)CC(=O)N"
"Q05397",6.713333333333333,"COCC1=CC=CC=C1C2=CC=CC3=NC(=NN32)NC4=CC5=C(CCN(CC5)CCS(=O)(=O)C)C=C4"
"Q05397",6.72,"C1C2=C(C=CC(=C2)NC3=NC=C(C(=N3)NCC4=CC=CC=N4)C#N)NC1=O"
"Q05397",6.723333333333333,"C1CNCCC2=C1C=CC(=C2)NC3=NN4C=CC=C(C4=N3)C5=C(C=CC(=C5)C(F)(F)F)F"
"Q05397",6.7299999999999995,"CN(CC1=CC=CC(=C1)C2=CC=CN3C2=NC(=N3)NC4=CC=C(C=C4)OCCN5CCCC5)S(=O)(=O)C"
"Q05397",6.736666666666666,"C1COCCN1C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=NC=C5"
"Q05397",6.736666666666666,"CS(=O)(=O)CCN1CCC2=C(CC1)C=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=C(C=CC(=C5)C(F)(F)F)Cl"
"Q05397",6.739999999999998,"CN1CCC(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)NC5=C(N=CC=C5)N(C)S(=O)(=O)C"
"Q05397",6.739999999999999,"CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)CCC5=CC=CC=C5N(C)S(=O)(=O)C"
"Q05397",6.74,"COC1=CC(=CC(=C1OC)OC)NC2=NC=C3C=CN(C3=N2)C4=CC=CC(=N4)C(=O)NCCN"
"Q05397",6.74,"CNC(=O)C1=CC=CC=C1CC2=NC(=NC3=NC=CN23)NC4=CC(=C(C(=C4)OC)OC)OC"
"Q05397",6.74,"CC(=O)NC1=CC2=C(C=C1)N=C3C(=CNN3)N=C2C4=CC=CC=C4Cl"
"Q05397",6.742000000000001,"CC(C)(C)OC(=O)N1CCC2=C(CC1)C=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=C6C=NN(C6=CC=C5)C"
"Q05397",6.745,"CCC1=CC=C(C=C1)C2=CC3=C(C=C2)N(S(=O)(=O)C4=C3N(N=C4)C)C"
"Q05397",6.745,"CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)/C=C/C5=CC=CC=C5N(C)S(=O)(=O)C"
"Q05397",6.749999999999999,"CN(C1=C(C=CC=N1)CNC2=CC=CN3C2=NC(=N3)NC4=CC=C(C=C4)N5CCN(CC5)CCO)S(=O)(=O)C"
"Q05397",6.75,"CC(=O)NC1=CC=CC(=C1)NC2=NN3C=CC=C(C3=N2)C4=CC=C(C=C4)S(=O)(=O)C"
"Q05397",6.756666666666666,"CN(C)C(=O)CN1CCC(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=C(C(=CC=C5)OC)F"
"Q05397",6.76,"CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C(=N3)C=CC=C4C5=CC(=CC=C5)NS(=O)(=O)C"
"Q05397",6.77,"C1CCN(C1)S(=O)(=O)C2=CC=CC=C2CNC3=NC(=NC=C3C(F)(F)F)NC4=CC5=C(C=C4)NC(=O)C5"
"Q05397",6.77,"CNC(=O)C1=CC=CC=C1NC2=C3C(=NC=C2Br)N=C(N3)C4=CC=C(C=C4)F"
"Q05397",6.775,"CNC(=O)C1=CC=CC=C1NC2=C3C=C(NC3=NC=C2C(F)(F)F)C4=CC=C(C=C4)F"
"Q05397",6.779999999999999,"COC1=C(C=C(C=C1)C(F)(F)F)C2=CC=CC3=NC(=NN32)NC4=CC5=C(CCNCC5)C=C4"
"Q05397",6.78,"C1CN(CCC1C2=CC=C(C=C2)NC3=NN4C(=CC=C4C5=CC=CC6=C5N=CC=C6)C=N3)CC(=O)N"
"Q05397",6.783333333333333,"CS(=O)(=O)C1=CC=CC=C1NC2=CC=CN3C2=NC(=N3)NC4=CC=C(C=C4)OCCN5CCCC5"
"Q05397",6.786666666666665,"C1CNCCC1C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)C#N"
"Q05397",6.786666666666666,"COC1=CC=C(C=C1)NC2=NN3C=CC=C(C3=N2)NC4=CC=CC=C4S(=O)(=O)C"
"Q05397",6.786666666666666,"CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)C5=CC(=CC=C5)CN(C)S(=O)(=O)C"
"Q05397",6.79,"CC1=CC(=C(C=C1)C#N)OC2=NC(=NC=C2C(F)(F)F)NC3=C(C=C(C(=C3)F)C(=O)NC4CCN(CC4)C)OC"
"Q05397",6.796666666666667,"CC(C)(C)OC(=O)N1CCC(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)S(=O)(=O)C"
"Q05397",6.8,"CNC(=O)C1=CC=CC=C1NC2=NC=NC(=N2)NC3=CC=C(C=C3)CN"
"Q05397",6.8,"CS(=O)(=O)C1=CC=CC(=C1)C2=CC=C3N2N=C(N=C3)NC4=CC=C(C=C4)C5CCN(CC5)CC(=O)N"
"Q05397",6.8,"CN(C)C(=O)CN1CCC(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)F"
"Q05397",6.8,"CN1C=CC2=C1C=CC(=C2)NC3=NC=C(C(=N3)NCC4=CC=CC=N4)C(F)(F)F"
"Q05397",6.803333333333333,"CN1C2=CC=CC(=C2C=N1)C3=CC=CN4C3=NC(=N4)NC5=CC6=C(CCNCC6)C=C5"
"Q05397",6.803333333333333,"CN(C)C(=O)CN1CCC(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)C5=C(C=C(C=C5)Cl)OC"
"Q05397",6.813333333333333,"CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)NCC5=CC=CC=C5CN(C)S(=O)(=O)C"
"Q05397",6.8133333333333335,"CN(C1=C(C=CC=N1)CNC2=CC=CN3C2=NC(=N3)NC4=CC=C(C=C4)S(=O)(=O)C)S(=O)(=O)C"
"Q05397",6.816666666666666,"CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)NCC5=C(N=CC=C5)N(C)S(=O)(=O)C"
"Q05397",6.82,"CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2F)NC3=NC=C(C(=N3)OC4=CC=CC5=C4CC(=O)N5)C(F)(F)F)OC"
"Q05397",6.82,"C1=CC=C(C(=C1)C2=NC3=CNNC3=NC4=C2C=C(C=C4)N)Cl"
"Q05397",6.826666666666666,"CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)P(=O)(C)C"
"Q05397",6.84,"CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=CC(=CC=C5)CN(C)S(=O)(=O)C"
"Q05397",6.85,"CN1CCN(CC1)C2=CC(=C(C=C2)C(=O)NC3=NNC4=C3C=C(C=C4)CC5=CC(=CC(=C5)F)F)NC6CCOCC6"
"Q05397",6.853333333333333,"C1CNCCC1C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)F"
"Q05397",6.8533333333333335,"CCN1CCN(C(=O)C1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)S(=O)(=O)C"
"Q05397",6.855,"C1CNCCC2=C1C=CC(=C2)NC3=NN4C=CC=C(C4=N3)C5=C(C=CC(=C5)Cl)OCC(F)F"
"Q05397",6.855,"CN(C1=CC=CC=C1CNC2=CC=CN3C2=NC(=N3)NC4=CC5=C(C=C4)C=NC=C5)S(=O)(=O)C"
"Q05397",6.859999999999999,"CN1CCN(CC1)CC2=CC=C(C=C2)NC3=NN4C(=N3)C=CC=C4C5=CC(=CC=C5)S(=O)(=O)C"
"Q05397",6.859999999999999,"CN1CCC(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)NCC5=C(N=CC=C5)N(C)S(=O)(=O)C"
"Q05397",6.86,"CC(=O)C1=C(C=CC=C1F)OC2=NC(=NC=C2C(F)(F)F)NC3=C(C=C(C=C3)C(=O)NC4CCN(CC4)C)OC"
"Q05397",6.863333333333333,"CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)C5=CN(N=C5)C6=CC=C(C=C6)F"
"Q05397",6.87,"C1CNCCC2=C1C=CC(=C2)NC3=NN4C=CC=C(C4=N3)C5=CC(=CC=C5)C(F)(F)F"
"Q05397",6.876666666666665,"CS(=O)(=O)C1=CC=C(C=C1)C2=CC=CN3C2=NC(=N3)NC4=CC(=CC=C4)S(=O)(=O)C"
"Q05397",6.88,"COC1=C(C=CC2=C1CC[C@H](CC2)N3CCOCC3)NC4=NC=C(C(=N4)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)Cl"
"Q05397",6.883333333333333,"CN1CCN(C(=O)C1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)S(=O)(=O)C"
"Q05397",6.89,"CN(C1=C(C=CC=N1)CNC2=C3C(=NC=C2C(F)(F)F)N=C(N3)C4=CC=C(C=C4)F)S(=O)(=O)C"
"Q05397",6.896666666666666,"CN(C1=C(C=CC=N1)CNC2=CC=CN3C2=NC(=N3)NC4=CC=C(C=C4)OCCN5CCCC5)S(=O)(=O)C"
"Q05397",6.9,"CCN1C=C(C=N1)NC2=NN3C=CC=C(C3=N2)C4=CC=C(C=C4)C(F)(F)F"
"Q05397",6.9,"CN1C(=O)CCC2=C1C(=CC=C2)OC3=NC(=NC=C3C(F)(F)F)NC4=C(C=C(C=C4)C(=O)NCCN(C)C)OC"
"Q05397",6.9,"COC1=CC(=CC(=C1OC)OC)NC2=NC=C3C=CN(C3=N2)C4=CC=CC(=C4)C#N"
"Q05397",6.9,"CS(=O)(=O)C1=CC=C(C=C1)C2=CC=CN3C2=NC(=N3)NC4=CC=CC(=C4)N5CCN(CC5)CCCF"
"Q05397",6.903333333333333,"CN(C)C(=O)CN1CCC(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=CC(=CC=C5)OC"
"Q05397",6.906666666666666,"CN1CCC(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)NC5=CC=CC=C5S(=O)(=O)C"
"Q05397",6.91,"CCN1C=C(C=N1)NC2=NN3C=CC=C(C3=N2)C4=CC=C(C=C4)S(=O)(=O)C"
"Q05397",6.91,"C1CN(CCC1C2=CC=C(C=C2)NC3=NN4C(=CC=C4C5=C6C(=CC=C5)OC(O6)(F)F)C=N3)CC(=O)N"
"Q05397",6.915,"CS(=O)(=O)C1=CC=C(C=C1)C2=CC=CN3C2=NC(=N3)NC4=CC=C(C=C4)N5CCC(CC5)N6CCOCC6"
"Q05397",6.92,"CNC(=O)C1=CC=CC=C1NC2=NC(=NC3=NC=CN32)NC4=CC=C(C=C4)CN"
"Q05397",6.92,"COC1=CC(=CC(=C1OC)OC)NC2=NC=C3C=CN(C3=N2)C4=CC=CC(=C4)CCC5=NNN=N5"
"Q05397",6.923333333333332,"CN(C)C(=O)CN1CCC(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)C#N"
"Q05397",6.923333333333333,"CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)C5=CC(=CC=C5)S(=O)(=O)C"
"Q05397",6.926666666666666,"CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)NCC5CCCN5S(=O)(=O)C"
"Q05397",6.926666666666666,"COC1=CC=CC(=C1)C2=CC=CN3C2=NC(=N3)NC4=CC=C(C=C4)C5CCNCC5"
"Q05397",6.93,"COC1=CC(=CC(=C1OC)OC)NC2=NC=C3C=CN(C3=N2)C4=CC=CC(=C4)CC(=O)NC5CC5"
"Q05397",6.93,"CS(=O)(=O)NC1=CC=CC(=C1)C2=CC=C3N2N=C(N=C3)NC4=CC=C(C=C4)C5CCN(CC5)CC(=O)N"
"Q05397",6.933333333333333,"COC1=CC(=C(C=C1)C2=CC=CN3C2=NC(=N3)NC4=CC=C(C=C4)C5CCNCC5)F"
"Q05397",6.9350000000000005,"CC1=C2C=NC(=NN2C(=C1)C3=CC=CC=C3N(C)S(=O)(=O)C)NC4=CC=C(C=C4)C5CCN(CC5)CC(=O)N"
"Q05397",6.9350000000000005,"CNC(=O)C1=CC=CC=C1NC2=C3C=C(NC3=NC=C2C#N)C4=CC=C(C=C4)F"
"Q05397",6.9366666666666665,"CN1CCC(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=CC(=CC=C5)CN(C)S(=O)(=O)C"
"Q05397",6.94,"COC1=CC(=CC(=C1OC)OC)NC2=NC=C3C=CN(C3=N2)C4=CC=CC(=C4)C5=NNN=N5"
"Q05397",6.94,"CS(=O)(=O)C1=CC=C(C=C1)C2=CC=C3N2N=C(N=C3)NC4=CC=C(C=C4)C5CCN(CC5)CC(=O)N"
"Q05397",6.94,"CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=C(C=C4)S(=O)(=O)C)C(F)(F)F)OC"
"Q05397",6.943333333333333,"COC1=C(C=C(C=C1)C(F)(F)F)C2=CC=CC3=NC(=NN32)NC4=CC5=C(CCN(CC5)CCSC)C=C4"
"Q05397",6.946666666666666,"CN1CCC(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)C5=CC(=CC=C5)N(C)S(=O)(=O)C"
"Q05397",6.949999999999999,"CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)N(C)CC5=CC=CC=C5N(C)S(=O)(=O)C"
"Q05397",6.949999999999999,"CN1CCN(CC1)CC2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)S(=O)(=O)C"
"Q05397",6.953333333333333,"CS(=O)(=O)C1=CC=CC(=C1)C2=CC=CN3C2=NC(=N3)NC4=CC=CC(=C4)N5CCOCC5"
"Q05397",6.966666666666666,"CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)NC5=C(N=CC=C5)N(C)S(=O)(=O)C"
"Q05397",6.970000000000001,"C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC"
"Q05397",6.976666666666667,"CN(C)C(=O)CN1CCC2=C(CC1)C=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=C(C=CC(=C5)F)OC"
"Q05397",6.98,"CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OCCC4=C(C=CC(=C4)OC)OC)C(F)(F)F)OC"
"Q05397",6.984999999999999,"CN(C1=C(C=CC=N1)C2=CC=C3N2N=C(N=C3)NC4=CC=C(C=C4)C5CCN(CC5)CC(=O)N)S(=O)(=O)C"
"Q05397",6.99,"C[C@H]1COC2=C(C(=CC=C2)OC3=NC(=NC=C3Cl)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C(=O)N1"
"Q05397",6.993333333333332,"CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)NCC5=CC=CC=C5OC"
"Q05397",6.993333333333333,"COC1=CC=CC(=C1)C2=CC=CN3C2=NC(=N3)NC4=CC5=C(CNC5)C=C4"
"Q05397",7.0,"COC1=CC(=CC(=C1OC)OC)NC2=NC=C3CCN(C3=N2)C4=CC=CC=N4"
"Q05397",7.0,"CC1CCC2=C1C=CC=C2OC3=NC(=NC=C3C(F)(F)F)NC4=C(C=C(C(=C4)F)C(=O)NC5CCN(CC5)C)OC"
"Q05397",7.0,"COC1=CC(=CC(=C1OC)OC)NC2=NC=C3C=CN(C3=N2)C4=CN=CC=C4"
"Q05397",7.0,"COC1=CC(=CC(=C1OC)OC)NC2=NC=C(C(=N2)NC3=CC=CC=N3)Br"
"Q05397",7.003333333333333,"COC1=C(C=C(C=C1)C(F)(F)F)C2=CC=CN3C2=NC(=N3)NC4=CC5=C(CCN(CC5)CCS(=O)(=O)C)C=C4"
"Q05397",7.003333333333333,"CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)NCC5=CC=CC=C5S(=O)(=O)C"
"Q05397",7.0266666666666655,"CN1C(=O)CC2=C1C=CC(=C2)NC3=NN4C=CC=C(C4=N3)NCC5=C(N=CC=C5)N(C)S(=O)(=O)C"
"Q05397",7.029999999999999,"CN(C1=CC=CC=C1C2=CC=C3N2N=C(N=C3)NC4=CC=C(C=C4)C5CCN(CC5)CC(=O)N)S(=O)(=O)C"
"Q05397",7.029999999999999,"CC1=CC=C(C=C1)N2C=C(C=N2)C3=CC=CN4C3=NC(=N4)NC5=CC=C(C=C5)C6CCNCC6"
"Q05397",7.03,"COC1=CC(=CC(=C1OC)OC)NC2=NC=C3C=CN(C3=N2)C4=CC=CC(=C4)CCC#N"
"Q05397",7.035,"CNC(=O)CC1=CC=CC=C1CCC2=NC(=NC=C2C(F)(F)F)NC3=CC=CC(=C3)N4CCN(CC4)C"
"Q05397",7.036666666666666,"CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)C(F)(F)F"
"Q05397",7.039999999999999,"CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=CC(=CC=C5)S(=O)(=O)C"
"Q05397",7.04,"C[C@H]1COC2=C(C(=CC=C2)OC3=NC(=NC=C3Cl)NC4=C(C=C(C(=C4)F)C(=O)NC5CCN(CC5)C)OC)C(=O)N1"
"Q05397",7.043333333333333,"CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C(=N3)C=CC=C4C5=CC(=CC=C5)S(=O)(=O)C"
"Q05397",7.05,"CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=C(C=C4)CC(=O)O)C(F)(F)F)OC"
"Q05397",7.055,"CC(C)(C)NS(=O)(=O)C1=CC=CC(=C1)C2=CC=C3N2N=C(N=C3)NC4=CC=C(C=C4)C5CCN(CC5)CC(=O)N"
"Q05397",7.056666666666667,"CN1CCC(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)NCC5=CC=CC=C5S(=O)(=O)C"
"Q05397",7.06,"CC1CCC2=C1C=CC=C2OC3=NC(=NC=C3C(F)(F)F)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC"
"Q05397",7.07,"CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC=C4Cl)C(F)(F)F)OC"
"Q05397",7.073333333333333,"COC1=C(C=CC(=C1)C(F)(F)F)C2=CC=CC3=NC(=NN32)NC4=CC5=C(CCN(CC5)CCS(=O)(=O)C)C=C4"
"Q05397",7.076666666666666,"CC(C)(CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)S(=O)(=O)C)O"
"Q05397",7.086666666666666,"CN(C)C1=CC=CC(=C1)C2=CC=CN3C2=NC(=N3)NC4=CC=C(C=C4)C5CCNCC5"
"Q05397",7.09,"CN(C)C(=O)CN1CCC2=C(CC1)C=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=C(C=C(C=C5)Cl)OC"
"Q05397",7.09,"CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC=C4CC(=O)N(C)C)C(F)(F)F)OC"
"Q05397",7.09,"CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC=C4C5=CC=NN5)C(F)(F)F)OC"
"Q05397",7.096666666666666,"CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)NCC5=CC=CC=C5N(C)S(=O)(=O)C"
"Q05397",7.1,"CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)NC5=CC=CC=C5S(=O)(=O)C"
"Q05397",7.1066666666666665,"CN(C)C(=O)CN1CCC(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=C(C=C(C=C5)OC)F"
"Q05397",7.11,"CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC=C4CC(=O)N)C(F)(F)F)OC"
"Q05397",7.11,"C1C2=C(C=CC(=C2)NC3=NC=C(C(=N3)NCC4=CC=CC=N4)Cl)NC1=O"
"Q05397",7.119999999999999,"CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C(=N3)C=CC=C4C5=CC=C(C=C5)S(=O)(=O)C"
"Q05397",7.12,"CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C(=N3)C=CC=C4C5=CC=C(C=C5)NS(=O)(=O)C"
"Q05397",7.12,"CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=CC(=N3)OC4=CC=CC5=C4C(=O)CC5)OC"
"Q05397",7.13,"CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4CCCN(C4)C)C(F)(F)F)OC"
"Q05397",7.13,"CNC(=O)C1=CC(=CC=C1)OC2=NC(=NC=C2C(F)(F)F)NC3=C(C=C(C=C3)C(=O)NC4CCN(CC4)C)OC"
"Q05397",7.133333333333333,"CS(=O)(=O)C1=CC=C(C=C1)C2=CC=CN3C2=NC(=N3)NC4=CC=CC(=C4)N5CCN(CC5)CCO"
"Q05397",7.133333333333333,"COC1=C(C=CC(=C1)C(F)(F)F)C2=CC=CC3=NC(=NN32)NC4=CC5=C(CCNCC5)C=C4"
"Q05397",7.136666666666666,"CN(C)C1=CC=CC(=C1)C2=CC=CN3C2=NC(=N3)NC4=CC=C(C=C4)C5CCN(CC5)CC(=O)N(C)C"
"Q05397",7.14,"COC1=C(C=CC(=C1)F)NC2=NC=C(C(=N2)OC3=CC=CC4=C3C(=O)CC4)F"
"Q05397",7.14,"COC1=CC(=CC(=C1OC)OC)NC2=NC=C3C=CN(C3=N2)C4=CC=CC(=C4)C(=O)NCCN5CCCC5"
"Q05397",7.14,"CC(=O)N1C2CCC1C3=C2C=CC(=C3)NC4=NC=C(C(=N4)N[C@@H]5CCC[C@H]5N(C)C)C(F)(F)F"
"Q05397",7.15,"CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2F)NC3=NC=C(C(=N3)SC4=CC=CC=C4)C(F)(F)F)OC"
