,target_id,pAc,smiles
29273,Q05397,5.07,COC1=CC=C(C=C1)CSC2=NN=C(O2)CN3C4=CC=CC=C4N=N3
29274,Q05397,5.08,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C=C3)N4C=NC(=C4Cl)Cl
29275,Q05397,5.08,CN1CCN(CC1)C2=NC3=CC=CC=C3C(=N2)C4=C(C(=O)NC4=O)C5=CNC6=CC=CC=C65
29276,Q05397,5.08,C1=CC=C2C(=C1)N=NN2CC3=NN=C(O3)SCC4=CC(=CC=C4)Cl
29277,Q05397,5.0950000000000015,CS(=O)(=O)C1=CC=C(C=C1)C2=CC=CN3C2=NC(=N3)NCC4=CC=CC=N4
29278,Q05397,5.0950000000000015,CS(=O)(=O)C1=CC=CC=C1NC2=CC=CN3C2=NC(=N3)NC4=CC=CC=C4S(=O)(=O)C
29279,Q05397,5.0950000000000015,CC(C)(C)OC(=O)N1CCC(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=C(C=CC(=C5)C(F)(F)F)OC
29280,Q05397,5.1,CC1=C(C=CC(=C1)I)NC2=NC=C3C=CN(C3=N2)C4=CC=CC=N4
29281,Q05397,5.1,C1COC2=C(C=CC=C2O1)C(=O)OCCN3C(=CN=C3/C=C\C4=CC=C(C=C4)F)[N+](=O)[O-]
29282,Q05397,5.1,COC1=CC(=CC(=C1OC)OC)NC2=NC=C3C=CN(C3=N2)CC4=CN=CC=C4
29283,Q05397,5.1,CC1=NC(=NC(=N1)NC2=CC(=C(C(=C2)OC)OC)OC)NC3=CC=CC=C3NS(=O)(=O)C
29284,Q05397,5.1,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=CC4=C3NC(=C4)C(=O)NC(C)C
29285,Q05397,5.11,C[C@H]1CC[C@@]2([C@H]([C@]1(C)CC3=C4C(=CC(=C3O)OC)N=C(O4)C)CCC=C2C)C
29286,Q05397,5.11,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C=C3)N4C=C(N=C4)C
29287,Q05397,5.11,C1CC(=O)N(C1)CCOC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(C=C3)C(=O)NCC4=CC=CC=C4
29288,Q05397,5.12,C1=CC=C(C(=C1)CSC2=NN=C(O2)CN3C4=CC=CC=C4N=N3)[N+](=O)[O-]
29289,Q05397,5.12,CNC(=O)C1=NC(=CC=C1)N2C=CC3=CN=C(N=C32)NC4=CC(=C(C(=C4)OC)OC)OC
29290,Q05397,5.12,CC1=C(C(=C(C2=C1COC2=O)O)O)O
29291,Q05397,5.12,COC1=CC(=CC(=C1OC)OC)NC2=NC=C3C=CN(C3=N2)CCC4=CC=NC=C4
29292,Q05397,5.12,COC1=CC=CC(=C1)CSC2=NN=C(O2)CN3C4=CC=CC=C4N=N3
29293,Q05397,5.14,CC(C)(C)C1=CC=C(C=C1)N2C=CC3=CN=C(N=C32)NC4=CC(=C(C(=C4)OC)OC)OC
29294,Q05397,5.14,C1CNC(=O)/C(=N/O)/CC2=CC(=C(C=C2)OC3=C(C(=CC(=C3)C/C(=N\O)/C(=O)N/C=C/C4=CC(=C(C=C4)OC5=C(C(=CC1=C5)Br)O)Br)Br)O)Br
29295,Q05397,5.15,COC1=CC=CC=C1CSC2=NN=C(O2)CN3C4=CC=CC=C4N=N3
29296,Q05397,5.15,C1=CC=C2C(=C1)N=NN2CC3=NN=C(O3)SCC4=CC(=CC=C4)[N+](=O)[O-]
29297,Q05397,5.15,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4
29298,Q05397,5.15,C1=CC=C(C(=C1)C(F)(F)F)NC2=NC=C3C=CN(C3=N2)C4=CC=CC=N4
29299,Q05397,5.15,C1=CC=C2C(=C1)N=NN2CC3=NN=C(O3)SCC4=CC(=CC=C4)F
29300,Q05397,5.16,CC1=C2C(=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=N2)C4=CC=CC=C4Cl)NN1
29301,Q05397,5.18,C1COC2=C(C=CC=C2O1)C(=O)OCCN3C(=CN=C3/C=C\C4=CC=CC=C4Cl)[N+](=O)[O-]
29302,Q05397,5.19,COC1=CC(=CC(=C1OC)OC)NC2=NC=C3C=CN(C3=N2)C4=CC=C(C=C4)C(=O)OC
29303,Q05397,5.21,COC1=CC(=C(C=C1)NC2=NC=NC(=N2)NC3=CC=CC=C3NS(=O)(=O)C)OC
29304,Q05397,5.21,C1C(N(N=C1C2=CC(=C(C=C2)Cl)Cl)C3=CC=CC=C3)C4=CC5=CC=CC=C5C=C4
29305,Q05397,5.21,COC1=CC(=CC(=C1OC)OC)NC2=NC=NC(=N2)NC3=CC=CC=C3C(=O)NC4CC4
29306,Q05397,5.22,CCC(CC)NC(=O)C1=CC=CC=C1NC2=NC(=NC=N2)NC3=CC(=C(C(=C3)OC)OC)OC
29307,Q05397,5.24,COC1=CC(=CC(=C1OC)OC)NC2=NC=C3C=CN(C3=N2)C4=CC=CC(=C4)CC(=O)NC5CCCC5
29308,Q05397,5.255,CC1=CC(=C(C=C1)OCC(C)C)C2=CC=CN3C2=NC(=N3)NC4=CC5=C(CCNCC5)C=C4
29309,Q05397,5.26,C1=CN2C(=NC(=N2)NC3=CC=C(C=C3)C(F)(F)F)C(=C1)O
29310,Q05397,5.26,CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)NC5=C(C=CC(=C5)C(F)(F)F)OC
29311,Q05397,5.26,CC1=C(C(=NN1C)C)NC2=NN3C=CC=C(C3=N2)C4=CC=C(C=C4)S(=O)(=O)C
29312,Q05397,5.26,CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)NCC5=CC(=CC=C5)OC
29313,Q05397,5.26,C1CCN(C1)CCOC2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=NC=C5
29314,Q05397,5.26,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)NCC5=CC=C(C=C5)OC
29315,Q05397,5.26,COC1=CC=CC=C1NC2=NN3C=CC=C(C3=N2)C4=CC(=CC=C4)C(F)(F)F
29316,Q05397,5.2650000000000015,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C=C(C=CC4=N3)C5=CC=C(C=C5)S(=O)(=O)C
29317,Q05397,5.275,CN(C)[C@@H]1CCC[C@H]1NC2=NC(=NC=C2C(F)(F)F)NC3=CC=NC=C3
29318,Q05397,5.2799999999999985,CS(=O)(=O)C1=CC=C(C=C1)C2=CC=CN3C2=NC(=N3)NCC4=CN=CC=C4
29319,Q05397,5.28,C1COC2=C(C=CC=C2O1)C(=O)OCCN3C(=CN=C3/C=C\C4=CC(=CC=C4)F)[N+](=O)[O-]
29320,Q05397,5.28,COC1=CC(=CC(=C1OC)OC)NC2=NC=NC(=N2)NC3=CC=CC=C3C(=O)NC4CCCC4
29321,Q05397,5.28,CN1C2=CC=CC=C2N=C1C3=NC(=NC=C3)NC4=CC(=CC=C4)O
29322,Q05397,5.29,CC1=CC=CN2C1=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)C
29323,Q05397,5.29,CCCCC1=CC=C(C=C1)N2C=CC3=CN=C(N=C32)NC4=CC(=C(C(=C4)OC)OC)OC
29324,Q05397,5.29,COC1=CC(=CC(=C1OC)OC)NC2=NC=NC(=N2)NC3=CC=CC=C3NS(=O)(=O)C
29325,Q05397,5.3,CC(C)CNC(=O)C1=CC(=CC=C1)N2C=CC3=CN=C(N=C32)NC4=CC(=C(C(=C4)OC)OC)OC
29326,Q05397,5.3,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C=C3)C4=CN=C(C=C4)N
29327,Q05397,5.3,CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=CC=C5S(=O)(=O)C
29328,Q05397,5.32,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=NNC(=C3)C4=C(C=C(C=C4)OC)C
29329,Q05397,5.32,CN(C1=C(C=CC=N1)CNC2=C3C=C(NC3=NC=C2)C4=CC=C(C=C4)F)S(=O)(=O)C
29330,Q05397,5.335,CC(C)(C)OC(=O)N1CCC2=C(CC1)C=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=C6C(=CC=C5)OC(O6)(F)F
29331,Q05397,5.34,C[C@H]1CC[C@@]2([C@H]([C@]1(C)CC3=C(C(=CC(=C3)C(=O)OC)O)O)CCC=C2C)C
29332,Q05397,5.35,CS(=O)(=O)C1=CC=C(C=C1)C2=CC=CN3C2=NC(=N3)NCCC4=CN=CC=C4
29333,Q05397,5.35,CN(C1=C(C=CC=N1)CNC2=C3C(=NC=C2Br)N=C(N3)C4=CC=C(C=C4)F)S(=O)(=O)C
29334,Q05397,5.3566666666666665,CC1=CC(=C(C=C1)C2=CC=CN3C2=NC(=N3)NC4=CC5=C(CCNCC5)C=C4)OCC(C)C
29335,Q05397,5.3566666666666665,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=CC=C5S(=O)(=O)C
29336,Q05397,5.36,C1COC2=C(C=CC=C2O1)C(=O)OCCN3C(=CN=C3/C=C\C4=CC=CC=C4F)[N+](=O)[O-]
29337,Q05397,5.36,C1=CC=C2C(=C1)C=C3N2C4=C(C(=O)N(C4=O)CCCSC(=N)N)N5C=CC6=C5C3=CC=C6
29338,Q05397,5.37,CN1C2=C(C=C(C=C2)NC3=CC=C(C=C3)F)C4=C(S1(=O)=O)C=NN4C
29339,Q05397,5.376666666666668,CC(C)(C)OC(=O)N1CCC2=C(C1)C=CC(=C2)NC3=NN4C=CC=C(C4=N3)C5=C(C=CC(=C5)C(F)(F)F)OC
